urlid,label
143,0.9387880581673178
3436,0.25803864842366914
150,0.6134982870289234
9745,0.18778879426668862
715,0.23867134619184552
578,0.2581180806292083
8684,0.892590565083319
1186,0.8286794076544932
9115,0.4314881916543628
9239,0.1455366571960997
5461,0.9680108491365178
5424,0.5623866757368288
1349,0.9129958947109125
609,0.8919348851949512
7569,0.30388904733039546
1622,0.4725940035796761
6541,0.1439392634535403
9873,0.8531309980694249
305,0.17486957806682524
6041,0.4447727381883062
5360,0.39573811049276536
8445,0.8239971777661694
7260,0.27872384743450074
4526,0.9417503177566592
138,0.5744987317306879
168,0.19975071632964075
7888,0.8645490400778054
4639,0.7696135680793179
867,0.3005139101451506
9673,0.9750783075455265
710,0.35611529188203783
4749,0.20265790107333093
4716,0.1018891734452352
410,0.8870285293102432
2155,0.9494289499693187
3289,0.29639123325207223
7774,0.3218709174526057
1200,0.3626814231283618
9057,0.3831963077279326
2261,0.22362082722984356
9612,0.3227761852702021
4987,0.44903175911923754
3605,0.9158164046217248
5068,0.9074304789082339
4474,0.9441929106193335
5831,0.8302047011384083
4729,0.2665912686608858
10060,0.4879689512884416
6895,0.2606473043059373
3791,0.942292945798736
7910,0.21354636781158326
4209,0.11748042021898272
4984,0.8545034235472584
1773,0.2349625499508849
2101,0.21575896237982586
7251,0.146349438420573
2887,0.42069610453167966
875,0.5506452328114135
8185,0.22069369018863638
9688,0.9375411540228449
5342,0.1778298348626497
6802,0.5999884372259461
3077,0.39794740560909897
712,0.22758373394700881
3026,0.3862748818631814
2640,0.3215990214502116
4872,0.5045072736153109
3334,0.9109269546303845
2431,0.36506304925632677
9218,0.24635071990132243
7417,0.7411515291539484
3563,0.9599443853757705
1006,0.3378345598958511
8940,0.2623490429709322
7703,0.14942986040184913
2686,0.20146569588278598
8159,0.9752244401039764
37,0.3002292744527993
65,0.23470235482074644
1910,0.36449014008120384
2202,0.9424049180285308
9717,0.857740473798354
2388,0.8548510054472334
2365,0.2668127624495416
5072,0.5135973204049115
4614,0.1636373975644966
6955,0.5000832081607175
4094,0.213676018428759
3319,0.9464568864443343
1456,0.9503512366435408
5381,0.8530247506538127
4479,0.5898954038434452
4766,0.28869960529273214
6076,0.846123492878257
8064,0.43293358573766605
3416,0.9517161218910438
4892,0.1909534413015747
9942,0.9162973019419778
9215,0.40967555417586693
4506,0.8161428025022969
9275,0.3407798925452862
1306,0.9185233640897493
6828,0.9447017799032169
8368,0.5823757968743306
7205,0.15787042351405128
360,0.8345599128014056
3386,0.25957510349012625
3835,0.5391445466965045
1305,0.19629664251779633
7963,0.12119864663483333
2073,0.5009636276637579
4230,0.424359562162345
9012,0.1354950739674622
2723,0.949687801603558
6788,0.9023068070441687
7945,0.20358432227967907
4868,0.9208301498204546
6597,0.4458612479926396
7323,0.11988627071266807
6229,0.24537770450898405
3427,0.4634506164550913
7727,0.18469325643605872
4707,0.9530875246433429
2547,0.8265833851176321
4523,0.949478570793331
9648,0.29237786392218923
1084,0.132669919972572
3327,0.9278934092449045
5591,0.15639448386634167
186,0.1544549627985482
2938,0.2925060290997026
9912,0.8683418474626196
6047,0.32277006396968416
2417,0.8313155197957968
10533,0.17106757575648912
1137,0.40949291368677815
1533,0.9301005789970461
9233,0.4959488314671334
43,0.12539671107562259
8986,0.18896768817596804
6000,0.9572646661410138
480,0.28706423971321293
2457,0.4383383623882977
5362,0.20596738193817046
7722,0.2761897397769143
7940,0.8284014691409484
6104,0.9334351878416929
8853,0.11326519660664879
5813,0.7420718891546544
4769,0.2794944193646096
2544,0.4994499920400617
6379,0.16163509384394095
5262,0.1279992002365189
9885,0.21876601684422436
10081,0.3167203879889872
1315,0.2597050693864508
3388,0.12226454711780022
3473,0.8899873357748214
2117,0.3874186053153323
9411,0.3251597474420617
9379,0.9584759455811649
4236,0.19038948974408287
2049,0.13230214297800522
4786,0.26761793000256723
1604,0.3119697809136955
7659,0.19421330204149115
8152,0.20392326869071234
5417,0.27870340968593366
160,0.21573195686071703
6826,0.918013432360321
1815,0.5123400328039918
3647,0.6857226122814274
5605,0.19862949224346105
3526,0.9179189023037573
3854,0.925579722040603
1053,0.1454513578122678
2411,0.2649894777906301
6015,0.4134940684299551
2089,0.9541788988108633
7745,0.8862173083371031
6816,0.4794808623255494
3934,0.3332022553156549
6547,0.11100946820818551
3758,0.899079064238863
7158,0.7357614758530472
1584,0.1686384744342078
2982,0.9047611455484953
7679,0.8536437937915397
5286,0.9456855025385718
3776,0.7530704260234393
1235,0.4235225588244332
6294,0.6297746099936228
1012,0.6922216423762345
10318,0.11295990401380633
7134,0.28099865606916913
5180,0.7107502261477366
2108,0.39354281239538974
3639,0.38153037722856653
6729,0.2757868769892088
2472,0.30744805916906726
10235,0.42084441171984005
190,0.8874343601187054
4713,0.7571808923584055
6827,0.23786120617030973
6108,0.9123680709355518
1114,0.9577804746172924
4848,0.32316938644998183
606,0.28765002797341055
1573,0.6890556661419439
8546,0.27682062726247314
5193,0.2888614362528585
2936,0.22816709092613752
5104,0.6180218906462258
6712,0.6673118811275076
3055,0.21179125600870344
74,0.8980442697391906
7726,0.7168754957363793
9183,0.45285153762438407
162,0.12410335724794866
7288,0.39026852081185476
8657,0.850888807003478
1295,0.19033596983624093
8207,0.6077235002697529
4433,0.9262448021743216
590,0.9313375912799992
10549,0.1799221410561179
7749,0.45284448267596916
405,0.9594964213956015
10267,0.8977110237414727
7133,0.36679953450809777
7584,0.5895158385902743
6616,0.8399079603151328
1719,0.5599063845658735
9761,0.7312360937097818
5859,0.23992240455166927
5662,0.16775433300142112
1736,0.279560905710617
9333,0.452368621250622
1102,0.19392219997237514
2790,0.5367566687171279
6598,0.8637300649050984
7995,0.938008740154015
4452,0.8836641224705101
159,0.2669569674018347
511,0.8013508380538362
7006,0.9093613932745824
1123,0.7988763970350891
6073,0.3482572601275723
7094,0.15853624111892486
10008,0.3813696350468159
7573,0.1908114416499879
679,0.2188393018890617
6809,0.2866924318924835
1108,0.115721361764107
380,0.09896959720268761
204,0.12099781848365862
7075,0.2119964355931659
2550,0.48591153604482434
9785,0.3230472157500158
5036,0.5293914660618533
3129,0.33656088150572694
6495,0.8122371800984021
880,0.2926178118991435
2360,0.1679396510379959
7839,0.2878637935111109
350,0.4442202081537857
9151,0.9224808225373847
6650,0.365869141543101
7208,0.6026780988848417
5840,0.17905304850968043
5997,0.16324501105540637
2103,0.8733618377238195
713,0.5411529359030011
7771,0.2621987019320992
10255,0.3210274109052493
3944,0.9851667957492651
4250,0.20445438321888273
2833,0.20047439609354
3052,0.35487612320187284
7855,0.9803284411056414
4152,0.2599842625643418
4445,0.852063140569899
10036,0.7367003156732759
9727,0.32619572693373844
2234,0.21825639002640596
9632,0.9148394088631836
626,0.29259375525653725
1644,0.21283701053898824
4859,0.9512593255302837
3987,0.21112713350966683
5884,0.9632315485635496
4112,0.8397435176805019
10392,0.07994610929842852
2962,0.22450977146329074
21,0.27896487616694005
8524,0.9410471802704863
2543,0.2908377924412108
663,0.33997114392478633
2748,0.6914188949234229
3451,0.24970136575996305
964,0.8619658131741004
10560,0.6851197878180041
2428,0.2279773387066262
4520,0.27404342493835865
7660,0.8509199935791668
6583,0.5973349057359308
10390,0.3042493294145292
688,0.11040345800221116
7957,0.8825957060181658
3356,0.711825796464039
1766,0.21991260555631673
9128,0.4708726452946081
2340,0.22857068856663115
9421,0.19730177284243924
7712,0.35893390655748614
8200,0.10973750633181799
8762,0.2378390924641912
6446,0.4117424667517145
5194,0.10447554142386904
960,0.3764384553551798
779,0.9692389709852907
3584,0.37707210127607554
3011,0.35010524752010214
2769,0.2958925081910702
1392,0.4580520632719021
7254,0.9393193267663611
9084,0.41559455864751066
9622,0.29625745084948146
3665,0.22389793079604928
1609,0.24160039653144302
6130,0.25102789565370953
10155,0.13510427750838508
7826,0.9137586659473295
8300,0.4505008514869385
5038,0.5599063845658735
7582,0.7557575310002798
9561,0.12551482684993062
7430,0.8964817593228372
5045,0.7094195278236529
10421,0.2002462046344298
5675,0.25138757465565775
4687,0.34265733419218836
4944,0.8932232816187193
5105,0.9103975810314051
148,0.34858551876260974
6371,0.0959369534113864
8108,0.3379375921942256
4354,0.30887294392545345
6077,0.7923872351078215
4292,0.3862748818631814
10068,0.4465965311237991
5821,0.36915305091660844
1042,0.7906757652138366
7715,0.21766174646526454
9703,0.20614533799921705
2761,0.29342663107689265
7002,0.17794977808461787
7313,0.5279203442970973
9050,0.2573598720319417
5518,0.24146972351430643
10556,0.9030465180456596
1078,0.1372228561868158
9699,0.4430514158486669
10445,0.8929699876517995
8748,0.7486908144132071
2960,0.21552855598126533
4317,0.2038069706395468
939,0.14692065191136688
8423,0.1778916597293701
5196,0.16907648696641248
8151,0.21752941094737618
7199,0.9183181080812208
1574,0.3176071860346571
8566,0.3791700006774055
7389,0.34138712572980834
1177,0.4292254496261319
10282,0.722799399191556
10098,0.6045441176693265
4512,0.28684209508951436
4055,0.8954889063110583
8431,0.7470489640206361
4532,0.20236240883929282
10450,0.263054183674432
5754,0.8063674433464807
1882,0.9023131994382935
1563,0.911342639430912
4871,0.9015788872462689
8440,0.28493477706265563
3253,0.7786053995701642
8270,0.39159289769476824
4610,0.11981425745079582
9619,0.209930680348382
8786,0.11022439236945614
2889,0.84830798321189
9781,0.32923775267463856
5061,0.28290457522282725
7059,0.9550666778270278
2064,0.939913811935648
1587,0.4771725917669276
1934,0.9172479154189436
5516,0.19389997065463382
9853,0.33136611813429867
7867,0.3219381795860624
1556,0.5124916992901261
5495,0.3325089201542527
4274,0.21379327776340515
8177,0.4010488467866551
9491,0.9308353423392707
9813,0.19871213260996032
2205,0.17826462160381232
2710,0.5005353587608898
2992,0.2277842623276455
7998,0.3287705695257782
6428,0.6028776967306096
6638,0.2625607599202021
3035,0.6669392218228378
1578,0.31524726955938903
1324,0.6309729635523347
2316,0.919317486593719
9326,0.34856469394018186
7359,0.9165978638566368
7741,0.5069185771420122
5143,0.20548280621013512
8196,0.5641410845531275
630,0.1969480845208037
8481,0.8956351115016064
8497,0.21117581183697817
5409,0.8666756449735995
5749,0.43273024499815527
8219,0.6317820823901769
9571,0.8346334420657614
4886,0.8978332624846325
5367,0.274604817192345
1185,0.3062122840050404
8291,0.32152558262263525
1590,0.36068070048140205
7698,0.2824927175659172
51,0.4830058290083959
8784,0.2344463675133343
3928,0.15584096154805674
5987,0.14553148688081843
7008,0.9367877495255104
7482,0.9068188004851514
9374,0.17982542752682024
1296,0.64362658558086
10289,0.8675427642631561
2986,0.2757461758225847
4651,0.2970404706343429
8594,0.435899463627344
7469,0.7489643465911437
2871,0.21333563886890608
1903,0.9458840801445827
8571,0.9396836188661869
4832,0.8662711491066564
1242,0.5109005781875156
7115,0.32081866722185115
3599,0.5067460691104247
2065,0.4148269308885986
4529,0.3210788005895361
763,0.3857007472025571
6698,0.9415101297735476
2002,0.943135080704945
2020,0.8390625965351833
5229,0.3377024094280079
8243,0.26746292251234166
6936,0.8934933875411326
9360,0.9670704112971568
4360,0.21646109391447751
7951,0.3111552064919538
6701,0.5025617846926391
7574,0.9304814936774942
2426,0.15928031706899895
1681,0.9162214054132111
7135,0.1742835811237831
3688,0.20870209887795915
3872,0.46132658994436493
558,0.12829198335287545
2228,0.5663847019811886
8170,0.2882477923099961
7171,0.3087254328386745
7756,0.18325432943297346
3609,0.23376270810104746
3985,0.4119179405784851
1139,0.24101662817901487
3453,0.6808515669034726
7583,0.37122273275073875
9788,0.9219320722957008
10175,0.9978688341144625
6059,0.19201576799911982
104,0.26892200984932785
10168,0.2854144742310129
8902,0.9544446656338279
5343,0.9629719251187564
4239,0.10846234171471827
6767,0.4489543631482884
6269,0.1920855266253206
6682,0.20056854272348984
9558,0.26402121084013513
2416,0.2750961938198026
6592,0.2327902733096808
6196,0.30687668549388714
2751,0.9594844499769231
3412,0.8630088739364655
8302,0.8852636979139766
1120,0.6846218620768013
8005,0.11889605237285017
6637,0.28799722262808913
6440,0.2122579863290493
6679,0.9141799169373994
8039,0.9372230498531489
5357,0.9208563687998174
8844,0.9156959272816105
2964,0.18800556765200233
6040,0.17685671522165716
7259,0.7029997316606185
8974,0.6874259171078687
7439,0.11102517784528898
1045,0.14764217970469615
7706,0.26569567987073994
9724,0.21397235196985168
3698,0.27614296325434573
7339,0.947791012975782
1749,0.17722024300772032
7257,0.14525542699545996
2963,0.9240603000446519
7775,0.33514535934485135
10501,0.23423485345233208
4258,0.9256963743275548
7908,0.9576319192219855
722,0.372704485768699
6519,0.4666377732048904
6916,0.3149456892982635
4456,0.9783521124145749
2731,0.30629272739695246
917,0.8399109169003742
4107,0.38378754496440753
7894,0.5160941161785002
2540,0.13650170912824477
8455,0.9329576708792189
10406,0.9443835969432551
8909,0.19845650985651256
5489,0.22698876831204876
306,0.9422938647481413
3894,0.31781028073124584
2735,0.15250968048794594
4939,0.35533682959478036
1551,0.5617824079371759
777,0.5975019680791156
2160,0.9300231694672803
8599,0.9347087408965576
2727,0.22868523639472274
6362,0.33010520104235075
1417,0.9068020153480195
10343,0.08286078160660204
4866,0.9387398286267142
2682,0.34815173668443566
9856,0.12794605168141812
4498,0.35261071854527953
7450,0.12456494588949839
6899,0.27304214285524786
5649,0.921615698716609
6086,0.2539149367668566
1618,0.1841168446768492
9926,0.1316312801892929
2847,0.24609512107010703
8099,0.7490118708606264
5724,0.3993990623251402
3358,0.14692706779160944
8136,0.2909108580384419
955,0.4163753683365669
8819,0.20767167701082903
5832,0.6960184480472709
10413,0.9716057882604879
6548,0.15669030483976024
8407,0.46669033750639427
10090,0.3029666186092136
8564,0.3664662965861419
808,0.895937110868774
5303,0.16221526358302485
8913,0.8558993644505156
9425,0.8704319255601939
9543,0.9635301373823258
1219,0.5332389990045397
9575,0.8576135027769889
4019,0.5774680780802739
6223,0.9379864404111637
9588,0.15425289047874105
4739,0.2424344723324487
10492,0.8315226419906315
2017,0.416507195365426
5524,0.9269705336811576
7449,0.9291864715269211
5734,0.21929595549779038
5456,0.2809058176514806
797,0.6243794370888246
5525,0.23602259904011214
8265,0.3042493312043918
1981,0.9463667202865453
8977,0.8809068132431022
6241,0.9303724516696203
6021,0.5800439986727493
7720,0.17875278015661253
8632,0.3031502675867565
6705,0.2719231465514041
2476,0.8200191142011913
3510,0.28868418281190017
8887,0.568893435396305
10115,0.22178063878547088
9061,0.21258785766655106
5570,0.27694673275011594
2763,0.7093500193937654
1437,0.643589611462611
3448,0.22745959655454678
3529,0.13965893006139551
3156,0.18778294741028428
4604,0.9301847392559738
6776,0.7366832600313798
10227,0.3586544087438475
1545,0.4761855572142052
10487,0.14972268639407774
993,0.28960633226455607
1161,0.9574013547342647
7975,0.8905345348197908
1591,0.14988309164563748
7804,0.9215865607463352
5048,0.25819084015301186
10454,0.9310332001426131
3567,0.17525990293891902
5886,0.5599063845658735
9937,0.31851867046371146
3931,0.5608231080170772
9706,0.9435231643064554
10193,0.4880164474240005
5569,0.9489943488727999
9747,0.3365492375797943
2217,0.9413945098457298
5936,0.1608779334769879
3885,0.7718147243803555
1086,0.22179533852395208
1799,0.6036994850575301
9763,0.7047953357125879
3299,0.19941274810213344
8268,0.9235257333077102
473,0.08850435263665665
337,0.8519908338400803
9381,0.7978874980729455
6426,0.3729731489477731
1210,0.30949321430875054
4986,0.8100042942017637
8285,0.46649545886598137
2024,0.6092204767812444
245,0.9312009769949094
4807,0.3761486098086642
2208,0.608928178735183
9835,0.23711784739708094
8963,0.6347781495039893
9946,0.2894801148587594
5230,0.20706319943923412
2788,0.22968705427171593
674,0.5898445425522133
1629,0.8703901327405144
2300,0.33703633811835215
169,0.22359207323308614
3575,0.9573709402580632
6910,0.42745347875705997
1479,0.2104991527449894
10498,0.7080594577553426
8062,0.7205833237167333
9672,0.23536463628337906
9467,0.3552620298214904
6763,0.4682550453693795
8508,0.23430316958248504
1034,0.4072827539573232
3756,0.23668467665409673
9263,0.3246445121303775
8141,0.28478649608461
532,0.971445106643244
7022,0.2113944042772988
4024,0.29370544286836403
3298,0.3376173626306826
5641,0.2101551917108339
10455,0.2689711840324681
5206,0.9467738581984884
7005,0.2242765898666359
8971,0.1586422439895256
8358,0.7650531236081143
257,0.2184837877977059
78,0.889909120047747
6333,0.5255418774698992
7969,0.1729059123692227
2505,0.5791564500169691
2004,0.8439608948645856
3748,0.5966922304059231
5668,0.41489551037902866
365,0.1512578574381033
9651,0.3514853799555544
2324,0.13812249235862428
3902,0.19169353534347996
9294,0.2272022238726922
5377,0.3083376539028934
2817,0.9578256061693079
7670,0.13401691457466136
4755,0.8784607887334659
255,0.9355041464953004
2714,0.4296027591915392
2922,0.31680241826443156
5517,0.687887801611271
5157,0.8623955848923069
64,0.13629292222284148
5300,0.2420135579287338
451,0.1943163936966871
3941,0.8513896357868214
326,0.3088176148555775
3757,0.1878756886757932
8798,0.4952627794574828
2315,0.9837313513574218
6755,0.9733417048537604
2916,0.5139060287646291
7406,0.4696448852150827
3703,0.8811988630368655
5403,0.4253987456739353
622,0.28511220455638847
9,0.2169647640290767
5848,0.5775634310936731
8670,0.27801631240557123
1156,0.14835640689501275
10179,0.17748726070104104
2028,0.9254738144514095
3924,0.7704238376709842
620,0.1355521083487125
1963,0.7676610639474365
4537,0.3260901051848746
8970,0.24179966962111613
3024,0.9595930838386717
6140,0.8874290645881857
1866,0.19689855510557325
4442,0.9316250008676381
2312,0.3874741155787747
6749,0.3870991427525864
459,0.6950837819367383
1516,0.687184268317349
8817,0.31091859301923697
4912,0.11032025105020966
2076,0.3306291302882144
10023,0.8694038518294006
7684,0.2346444552171461
3531,0.2469621783240284
6209,0.5932174646316893
10508,0.971672283528505
8678,0.5512459238185401
3541,0.3602487449558076
1208,0.7633861282026614
4090,0.7717810550541142
1097,0.21282627223248987
5099,0.8492099835557169
2816,0.4650826436206945
4291,0.49580918322062023
1409,0.6439613163428992
6401,0.22034086083924
4617,0.7387064368300256
6111,0.17141405005869947
6172,0.9584864700143726
10357,0.21119871929478823
8465,0.934860011241851
3867,0.1922223938765498
9495,0.8590252373971405
4348,0.4761312135495685
7879,0.4534633896298041
9273,0.6775874101336509
3252,0.2894282729620415
9167,0.5599063845658735
2573,0.24388888080025176
7395,0.863264271353206
9046,0.15738425933918956
1526,0.31536560049086454
9339,0.16288994462526954
10301,0.9418494789958894
7588,0.7286146531451122
1104,0.0717991542801028
1310,0.16900645094192562
6631,0.1353856649712066
10475,0.1570076880374016
9090,0.2362068176761084
1528,0.24752430416132978
1657,0.8774275575869351
1175,0.16200677265851746
1895,0.26135139641417904
3864,0.30041929478379736
4700,0.23650020429149585
3572,0.47462306510666347
10507,0.3229282315308643
269,0.42128285126418524
5744,0.7008307967313981
1687,0.1877125370744438
3020,0.37855962985958
4974,0.9333616913791107
5119,0.5748067990463783
1916,0.7955796829403928
6687,0.9556315452980162
2197,0.5624718740398154
8641,0.1535447229070394
10073,0.8934477407679776
1967,0.23447493161566085
4999,0.3152143031944021
9816,0.21915455462440328
734,0.9115929561822109
9665,0.15751617623156874
5092,0.9514847096196464
2591,0.8889526666862444
9877,0.8376756903518732
4601,0.9657865004138525
7734,0.1995757783553604
7185,0.8106082279686184
6405,0.4973673337625562
7003,0.35783240427593976
928,0.1422864445273846
6490,0.39647062379516446
1586,0.18921153629851525
10139,0.9131401127025393
1192,0.4166401208259796
10526,0.1998877485018173
5544,0.8827771602963188
8779,0.2998224850554396
4497,0.4571106703869558
3059,0.9291116240047176
2181,0.3051223779831474
2303,0.3272639439270798
1190,0.6914238969891017
1468,0.15069547955332735
8771,0.33169667669788605
8997,0.7962633409387345
6365,0.649173722124228
10355,0.2594311710240496
3478,0.36207140838998997
3764,0.16444189420718064
3542,0.23424757257434686
4941,0.33335342960295256
1840,0.726597951866797
463,0.1738699786910856
7407,0.28428210665717935
7711,0.6222327545092468
6044,0.17976646575017052
3750,0.940555022064889
10114,0.17190091221765982
1332,0.7245878429302697
425,0.9467581371573567
3479,0.9087012690610948
1979,0.8205708121683736
2994,0.6987668490575089
207,0.44618573764801495
5820,0.9386931278723908
9187,0.4239486150141446
5423,0.8850802042772296
2743,0.14487628453259396
2902,0.9378583028383645
9126,0.9190847903232865
7903,0.4899845735457353
4100,0.5965004417016245
3578,0.6314756570371145
6061,0.29084636832560673
5081,0.25295432937289
4575,0.2148324244383991
6695,0.8343787656116752
5960,0.12428409499892575
10186,0.19436368111838503
6795,0.4510547575242675
10022,0.26856623540042573
5841,0.6577044652516603
7481,0.25945768635867134
9331,0.31090536251678574
400,0.9459130195027372
6907,0.3975406023042434
10393,0.8242769768959327
3709,0.8798064563086501
4726,0.9252343236144012
3007,0.2064819682399807
4723,0.25494571706270625
597,0.17528084233847885
1810,0.8222514088309942
4131,0.3259710859653355
4697,0.7102221356280819
8838,0.7912080492190409
5956,0.18508094037911782
4196,0.718351011041486
63,0.9164027504610501
1714,0.20773983341768829
904,0.38290956274462173
9715,0.8902182467886033
4,0.3079932146919383
5462,0.45709418799167506
259,0.16751248296769788
5418,0.1763582686298102
6849,0.21315936869152136
9893,0.3013489401359227
10003,0.9142624990003475
4976,0.1809192724923168
7611,0.9309489723719162
900,0.16326932386310722
3746,0.592066983335132
3893,0.21808890883877166
2966,0.09078801348297179
9667,0.8894203302216824
9734,0.35543708202770075
8123,0.2936526451808547
8470,0.9290852277261167
4058,0.2660494928278172
4623,0.9232791367305593
3782,0.1768375001833841
7966,0.6119584937881833
6003,0.5205664109500605
2168,0.5957985642420472
422,0.3074345045646486
6381,0.3860825573801004
1136,0.6278543267538378
3443,0.6351471296171144
2214,0.5346864906907203
9973,0.9513366950458712
1593,0.46410762254836185
5474,0.5025917989206214
812,0.9669633392958378
4703,0.1508603807216468
4294,0.928657448407437
10021,0.1265563800077331
395,0.27527974758517665
3237,0.6102343071152319
9099,0.21307734952210497
2401,0.1001826435852341
10371,0.23074972072318484
3420,0.8082540960267764
3460,0.915520044506975
9088,0.46532860565701445
5995,0.93933090945105
3084,0.9277330738167274
3595,0.3476594835326711
9524,0.9494735368261623
167,0.22409519935889738
9743,0.9039677968510351
6109,0.4075254308865
433,0.18646020615195052
6292,0.19189281978573117
8125,0.28018231586294956
4035,0.3258133585093525
2929,0.7524320258830913
8810,0.9370453673139212
4403,0.17179926576670493
3925,0.8981826614129675
1290,0.7281416147798521
3689,0.8960784755686115
6709,0.12865794787906187
8021,0.48233429697972563
6237,0.8915039469836369
1453,0.37949363415353005
7340,0.1842702850781586
6078,0.6365937308068442
2369,0.169646718735131
1781,0.2702108138622092
3830,0.9433457389808682
7625,0.34548490411734795
8150,0.24751115496975537
1680,0.46216392945422086
7077,0.16894123779747525
3360,0.6765433030183585
7927,0.8779733929902376
244,0.21093747106172628
8107,0.7646648650197022
820,0.9223378421398372
5915,0.946100412399129
924,0.24213453588977052
9207,0.6422535914052079
4077,0.8999288305458643
6052,0.5802872325129361
508,0.9091634308974533
8105,0.2794629935241631
4405,0.21117581183697817
7558,0.22041817339522396
6094,0.8738323664882074
484,0.8501272298620458
8927,0.2946195717963473
310,0.3212943541369677
8075,0.7213145706027532
1094,0.22232521055343787
3211,0.44700520887554057
1700,0.9291341456435408
4816,0.42110878209258
9354,0.7033873693879894
8845,0.6207302879722255
7530,0.8704367925794236
1520,0.33065502038386557
1087,0.8840638561026672
5786,0.6235119068637206
6847,0.6694628199932795
999,0.4817587467802173
5308,0.5297224030567077
6569,0.88024524936009
10200,0.20621821442209737
5868,0.8302193985708414
1757,0.2578561822809624
4625,0.8736315091482902
2955,0.8366023360586742
6187,0.9408556900984514
9931,0.8725169124787371
4883,0.4913945069591115
2488,0.8642008418595633
156,0.9020297795917882
2820,0.4049412380264999
1311,0.36667550083073003
1517,0.37400697615232265
3640,0.2548269675355248
5763,0.1645178248095479
6689,0.5070830366585797
1193,0.5599063845658735
8217,0.7571914353720305
10327,0.6102959961636616
5042,0.3933029686110197
6903,0.193133508710338
2068,0.9064493949727398
7614,0.29158373233463747
8842,0.1751409235644011
2445,0.3977226967091399
10276,0.3095086988233347
4931,0.3494822431086715
6842,0.549182408724547
5927,0.25470895125972604
6207,0.3890334613118389
4539,0.3622329073639837
8721,0.232138574029992
3618,0.23996797475263476
2580,0.14789273972944628
5321,0.7949696594400909
3181,0.3433377118821422
4742,0.28335546722839394
3340,0.6803148439289051
8310,0.8940580020117598
3948,0.5131107262009771
2126,0.8159057270504699
10436,0.25478271050314233
9635,0.9316171018032904
9022,0.19144142905334668
